time,open,high,low,close,volume
2026-03-16 10:35:00+00:00,675.76,675.87,675.22,675.49,542.288
2026-03-16 10:40:00+00:00,675.49,675.85,675.33,675.52,783.362
2026-03-16 10:45:00+00:00,675.52,677.03,675.39,677.0,859.255
2026-03-16 10:50:00+00:00,676.99,677.87,676.89,677.45,501.046
2026-03-16 10:55:00+00:00,677.45,679.12,677.45,679.08,3124.571
2026-03-16 11:00:00+00:00,679.08,679.48,678.71,678.8,653.181
2026-03-16 11:05:00+00:00,678.79,679.25,678.78,678.99,659.782
2026-03-16 11:10:00+00:00,678.99,679.5,678.07,678.07,712.747
2026-03-16 11:15:00+00:00,678.06,678.77,677.93,678.67,435.013
2026-03-16 11:20:00+00:00,678.67,678.67,677.18,677.2,574.054
2026-03-16 11:25:00+00:00,677.2,677.68,676.5,676.68,437.538
2026-03-16 11:30:00+00:00,676.68,677.11,676.34,677.1,456.071
2026-03-16 11:35:00+00:00,677.1,677.51,676.75,677.5,279.822
2026-03-16 11:40:00+00:00,677.5,677.85,677.05,677.37,669.92
2026-03-16 11:45:00+00:00,677.37,677.88,677.33,677.45,405.138
2026-03-16 11:50:00+00:00,677.45,677.6,676.84,677.15,415.878
2026-03-16 11:55:00+00:00,677.15,677.75,677.04,677.2,948.907
2026-03-16 12:00:00+00:00,677.19,680.17,677.19,678.38,1479.44
2026-03-16 12:05:00+00:00,678.38,678.97,677.79,678.56,960.514
2026-03-16 12:10:00+00:00,678.56,679.07,677.23,678.9,1205.295
2026-03-16 12:15:00+00:00,678.89,679.4,677.89,679.3,794.803
2026-03-16 12:20:00+00:00,679.31,680.13,677.72,678.88,928.817
2026-03-16 12:25:00+00:00,678.88,680.64,678.14,680.43,1445.624
2026-03-16 12:30:00+00:00,680.44,680.95,679.54,679.82,1280.524
2026-03-16 12:35:00+00:00,679.83,680.2,678.53,679.48,762.191
2026-03-16 12:40:00+00:00,679.48,679.59,678.68,678.76,901.093
2026-03-16 12:45:00+00:00,678.76,679.08,677.58,678.0,565.033
2026-03-16 12:50:00+00:00,678.0,678.17,677.52,677.78,1354.958
2026-03-16 12:55:00+00:00,677.78,678.55,677.74,678.55,358.95
2026-03-16 13:00:00+00:00,678.55,678.85,678.23,678.6,693.883
2026-03-16 13:05:00+00:00,678.6,679.24,677.78,678.1,540.573
2026-03-16 13:10:00+00:00,678.09,679.58,677.96,679.38,551.105
2026-03-16 13:15:00+00:00,679.38,679.65,677.88,678.33,946.693
2026-03-16 13:20:00+00:00,678.34,679.76,678.31,679.63,631.23
2026-03-16 13:25:00+00:00,679.63,679.63,679.0,679.42,459.356
2026-03-16 13:30:00+00:00,679.41,682.25,678.9,682.14,1819.829
2026-03-16 13:35:00+00:00,682.15,683.4,681.46,682.73,2208.911
2026-03-16 13:40:00+00:00,682.73,683.68,679.09,679.95,2534.256
2026-03-16 13:45:00+00:00,679.96,682.26,679.96,680.57,2178.199
2026-03-16 13:50:00+00:00,680.57,681.06,678.93,679.05,2037.726
2026-03-16 13:55:00+00:00,679.05,681.05,678.92,681.04,953.651
2026-03-16 14:00:00+00:00,681.04,681.77,679.49,680.19,3448.945
2026-03-16 14:05:00+00:00,680.19,681.97,679.61,681.12,2499.381
2026-03-16 14:10:00+00:00,681.13,682.17,680.47,681.03,1230.391
2026-03-16 14:15:00+00:00,681.02,681.19,679.61,679.61,1228.093
2026-03-16 14:20:00+00:00,679.61,680.67,679.25,679.57,1036.539
2026-03-16 14:25:00+00:00,679.57,679.58,675.56,675.71,1391.733
2026-03-16 14:30:00+00:00,675.68,675.7,671.21,672.71,4205.485
2026-03-16 14:35:00+00:00,672.71,673.5,670.13,671.23,1534.905
2026-03-16 14:40:00+00:00,671.23,672.32,670.17,671.52,1713.838
2026-03-16 14:45:00+00:00,671.52,672.67,671.4,671.58,2521.398
2026-03-16 14:50:00+00:00,671.58,673.12,670.85,673.04,1056.598
2026-03-16 14:55:00+00:00,673.05,675.07,672.71,674.66,855.227
2026-03-16 15:00:00+00:00,674.65,675.18,673.69,674.64,1150.469
2026-03-16 15:05:00+00:00,674.63,674.91,673.5,674.83,860.116
2026-03-16 15:10:00+00:00,674.82,675.93,674.04,674.71,632.141
2026-03-16 15:15:00+00:00,674.71,676.08,673.51,675.92,706.569
2026-03-16 15:20:00+00:00,675.92,676.4,675.3,675.64,714.056
2026-03-16 15:25:00+00:00,675.63,675.68,674.92,675.56,609.086
2026-03-16 15:30:00+00:00,675.56,677.15,674.67,675.08,714.149
2026-03-16 15:35:00+00:00,675.07,675.88,674.11,674.52,811.085
2026-03-16 15:40:00+00:00,674.51,674.96,673.68,674.29,644.307
2026-03-16 15:45:00+00:00,674.29,674.77,673.63,673.94,465.427
2026-03-16 15:50:00+00:00,673.95,673.95,671.48,672.1,916.242
2026-03-16 15:55:00+00:00,672.09,672.1,671.0,671.67,546.026
2026-03-16 16:00:00+00:00,671.67,673.18,671.22,671.97,3328.979
2026-03-16 16:05:00+00:00,671.97,673.86,671.79,672.47,496.637
2026-03-16 16:10:00+00:00,672.47,672.93,671.79,672.16,623.538
2026-03-16 16:15:00+00:00,672.16,673.67,672.1,672.8,806.226
2026-03-16 16:20:00+00:00,672.81,673.18,672.39,672.61,422.793
2026-03-16 16:25:00+00:00,672.6,673.05,672.23,673.01,450.501
2026-03-16 16:30:00+00:00,673.02,673.94,672.43,673.0,836.545
2026-03-16 16:35:00+00:00,673.0,673.75,672.66,673.35,289.945
2026-03-16 16:40:00+00:00,673.35,675.36,673.21,675.11,446.0
2026-03-16 16:45:00+00:00,675.12,675.27,673.76,674.58,345.288
2026-03-16 16:50:00+00:00,674.58,676.26,674.34,675.84,647.683
2026-03-16 16:55:00+00:00,675.81,676.27,675.11,675.31,541.106
2026-03-16 17:00:00+00:00,675.31,676.47,674.6,675.26,529.086
2026-03-16 17:05:00+00:00,675.26,676.35,674.93,675.14,478.891
2026-03-16 17:10:00+00:00,675.15,676.33,674.9,675.81,2349.888
2026-03-16 17:15:00+00:00,675.82,676.01,675.12,675.79,573.136
2026-03-16 17:20:00+00:00,675.79,676.29,675.26,675.36,350.791
2026-03-16 17:25:00+00:00,675.36,675.81,674.97,674.99,504.194
2026-03-16 17:30:00+00:00,674.99,677.58,674.98,675.81,799.351
2026-03-16 17:35:00+00:00,675.8,677.53,675.8,677.32,476.153
2026-03-16 17:40:00+00:00,677.31,677.63,676.89,677.3,527.61
2026-03-16 17:45:00+00:00,677.31,678.71,677.14,678.12,838.053
2026-03-16 17:50:00+00:00,678.12,678.25,677.02,678.08,940.349
2026-03-16 17:55:00+00:00,678.07,678.48,677.8,678.37,461.466
2026-03-16 18:00:00+00:00,678.37,678.62,677.84,678.27,758.301
2026-03-16 18:05:00+00:00,678.27,680.44,677.93,680.23,1768.842
2026-03-16 18:10:00+00:00,680.23,680.41,678.86,679.48,1760.921
2026-03-16 18:15:00+00:00,679.48,680.5,679.26,679.26,678.826
2026-03-16 18:20:00+00:00,679.26,679.91,678.5,679.51,485.0
2026-03-16 18:25:00+00:00,679.51,680.51,679.26,679.61,577.907
2026-03-16 18:30:00+00:00,679.62,680.25,679.06,680.01,546.181
2026-03-16 18:35:00+00:00,680.01,680.28,678.3,678.57,787.898
2026-03-16 18:40:00+00:00,678.58,679.25,678.38,678.51,1017.965
2026-03-16 18:45:00+00:00,678.51,678.51,677.55,677.93,328.389
2026-03-16 18:50:00+00:00,677.94,678.03,677.14,677.43,381.842
2026-03-16 18:55:00+00:00,677.43,677.48,676.9,677.11,713.067
2026-03-16 19:00:00+00:00,677.11,677.71,676.19,676.79,511.043
2026-03-16 19:05:00+00:00,676.79,680.4,676.65,680.31,528.042
2026-03-16 19:10:00+00:00,680.3,681.37,678.98,680.18,617.968
2026-03-16 19:15:00+00:00,680.18,681.11,679.47,679.6,495.161
2026-03-16 19:20:00+00:00,679.59,679.95,679.4,679.76,316.477
2026-03-16 19:25:00+00:00,679.76,680.16,678.57,679.65,340.142
2026-03-16 19:30:00+00:00,679.65,681.08,679.65,680.5,514.475
2026-03-16 19:35:00+00:00,680.49,680.55,679.77,680.31,245.515
2026-03-16 19:40:00+00:00,680.31,680.72,680.0,680.08,245.777
2026-03-16 19:45:00+00:00,680.08,680.12,678.66,679.09,441.29
2026-03-16 19:50:00+00:00,679.09,679.34,678.49,678.83,235.432
2026-03-16 19:55:00+00:00,678.83,679.42,677.72,678.55,452.992
2026-03-16 20:00:00+00:00,678.55,678.63,677.68,677.86,223.519
2026-03-16 20:05:00+00:00,677.86,678.01,675.62,676.28,1004.461
2026-03-16 20:10:00+00:00,676.28,676.57,675.99,676.46,243.184
2026-03-16 20:15:00+00:00,676.45,676.68,673.93,673.93,627.614
2026-03-16 20:20:00+00:00,673.93,675.45,673.79,674.35,252.264
2026-03-16 20:25:00+00:00,674.35,675.34,674.24,674.85,187.808
2026-03-16 20:30:00+00:00,674.86,675.83,674.86,675.75,343.783
2026-03-16 20:35:00+00:00,675.75,676.96,675.5,676.68,284.691
2026-03-16 20:40:00+00:00,676.69,676.69,675.44,676.05,208.704
2026-03-16 20:45:00+00:00,676.06,676.62,675.84,676.05,271.995
2026-03-16 20:50:00+00:00,676.05,677.07,676.05,676.87,382.599
2026-03-16 20:55:00+00:00,676.87,677.15,676.67,677.01,229.905
2026-03-16 21:00:00+00:00,677.0,679.83,676.3,679.45,1585.244
2026-03-16 21:05:00+00:00,679.45,679.45,677.23,678.66,909.763
2026-03-16 21:10:00+00:00,678.66,680.52,678.65,679.02,760.158
2026-03-16 21:15:00+00:00,679.01,679.59,678.52,679.1,389.294
2026-03-16 21:20:00+00:00,679.09,679.38,677.83,678.4,555.642
2026-03-16 21:25:00+00:00,678.4,678.51,677.29,677.67,376.627
2026-03-16 21:30:00+00:00,677.67,679.45,677.57,679.45,278.216
2026-03-16 21:35:00+00:00,679.45,682.59,679.07,681.15,1474.419
2026-03-16 21:40:00+00:00,681.15,681.7,679.71,680.28,598.7
2026-03-16 21:45:00+00:00,680.29,682.2,680.0,681.76,576.509
2026-03-16 21:50:00+00:00,681.75,682.07,680.76,680.96,310.285
2026-03-16 21:55:00+00:00,680.97,681.01,679.55,679.57,352.071
2026-03-16 22:00:00+00:00,679.56,682.46,679.56,682.46,373.266
2026-03-16 22:05:00+00:00,682.46,684.6,682.45,684.59,1086.432
2026-03-16 22:10:00+00:00,684.59,684.66,683.66,684.39,627.926
2026-03-16 22:15:00+00:00,684.38,684.4,683.17,683.96,409.799
2026-03-16 22:20:00+00:00,683.96,683.96,681.93,682.13,462.604
2026-03-16 22:25:00+00:00,682.12,682.36,681.4,681.7,348.366
2026-03-16 22:30:00+00:00,681.69,682.81,681.57,682.25,464.307
2026-03-16 22:35:00+00:00,682.25,683.14,682.25,683.09,192.994
2026-03-16 22:40:00+00:00,683.09,683.61,682.61,683.51,264.753
2026-03-16 22:45:00+00:00,683.5,683.87,683.34,683.46,419.674
2026-03-16 22:50:00+00:00,683.46,683.47,680.98,681.16,448.053
2026-03-16 22:55:00+00:00,681.17,681.6,680.89,681.4,315.768
2026-03-16 23:00:00+00:00,681.41,681.41,678.51,678.9,653.38
2026-03-16 23:05:00+00:00,678.89,679.34,675.9,676.45,1614.897
2026-03-16 23:10:00+00:00,676.45,677.66,675.73,677.04,1097.434
2026-03-16 23:15:00+00:00,677.04,678.04,676.98,677.54,567.781
2026-03-16 23:20:00+00:00,677.55,678.12,677.39,677.55,328.383
2026-03-16 23:25:00+00:00,677.55,678.88,677.54,678.85,342.943
2026-03-16 23:30:00+00:00,678.85,679.68,678.66,679.33,232.815
2026-03-16 23:35:00+00:00,679.33,679.95,679.0,679.6,202.229
2026-03-16 23:40:00+00:00,679.59,680.25,679.35,680.04,288.004
2026-03-16 23:45:00+00:00,680.04,680.44,679.56,680.38,457.775
2026-03-16 23:50:00+00:00,680.38,680.46,678.33,678.98,846.865
2026-03-16 23:55:00+00:00,678.98,679.71,678.84,679.71,218.844
2026-03-17 00:00:00+00:00,679.7,679.71,677.66,678.28,599.494
2026-03-17 00:05:00+00:00,678.28,680.65,678.28,680.52,646.555
2026-03-17 00:10:00+00:00,680.52,684.13,680.52,683.27,1562.047
2026-03-17 00:15:00+00:00,683.27,683.61,680.83,680.95,1465.116
2026-03-17 00:20:00+00:00,680.95,681.17,678.85,679.18,1083.443
2026-03-17 00:25:00+00:00,679.18,680.97,678.39,680.95,558.007
2026-03-17 00:30:00+00:00,680.95,683.04,680.95,681.84,1340.569
2026-03-17 00:35:00+00:00,681.84,682.53,680.72,681.1,521.688
2026-03-17 00:40:00+00:00,681.09,681.44,680.38,681.02,369.746
2026-03-17 00:45:00+00:00,681.02,681.87,680.8,681.13,356.797
2026-03-17 00:50:00+00:00,681.13,681.31,679.74,680.72,864.516
2026-03-17 00:55:00+00:00,680.73,682.63,680.12,682.58,260.928
2026-03-17 01:00:00+00:00,682.59,683.48,681.37,681.57,1095.991
2026-03-17 01:05:00+00:00,681.57,684.5,680.69,683.14,1235.173
2026-03-17 01:10:00+00:00,683.14,686.11,682.69,684.55,3911.658
2026-03-17 01:15:00+00:00,684.54,685.19,683.32,684.89,1138.635
2026-03-17 01:20:00+00:00,684.89,685.28,683.0,683.71,784.013
2026-03-17 01:25:00+00:00,683.72,685.97,683.62,685.69,1274.85
2026-03-17 01:30:00+00:00,685.69,685.71,684.46,685.45,1263.054
2026-03-17 01:35:00+00:00,685.45,686.53,684.54,684.81,1595.79
2026-03-17 01:40:00+00:00,684.82,685.26,682.96,684.16,2030.242
2026-03-17 01:45:00+00:00,684.16,684.73,683.6,683.65,508.01
2026-03-17 01:50:00+00:00,683.65,683.92,682.52,682.86,826.582
2026-03-17 01:55:00+00:00,682.86,684.35,682.86,684.01,497.726
2026-03-17 02:00:00+00:00,684.01,684.24,683.39,683.67,548.457
2026-03-17 02:05:00+00:00,683.66,683.66,680.79,680.94,864.946
2026-03-17 02:10:00+00:00,680.94,681.23,680.58,681.03,521.859
2026-03-17 02:15:00+00:00,681.04,681.88,680.93,680.94,635.711
2026-03-17 02:20:00+00:00,680.94,681.74,680.75,680.98,348.234
2026-03-17 02:25:00+00:00,680.98,681.33,680.59,680.86,369.356
2026-03-17 02:30:00+00:00,680.86,681.71,680.43,681.47,460.35
2026-03-17 02:35:00+00:00,681.47,683.08,681.47,682.97,775.695
2026-03-17 02:40:00+00:00,682.97,684.21,682.97,684.08,542.031
2026-03-17 02:45:00+00:00,684.08,684.63,683.27,683.45,415.483
2026-03-17 02:50:00+00:00,683.45,684.03,683.0,683.8,475.854
2026-03-17 02:55:00+00:00,683.8,683.81,682.48,682.73,326.22
2026-03-17 03:00:00+00:00,682.73,683.1,682.27,682.69,285.212
2026-03-17 03:05:00+00:00,682.69,682.69,681.79,682.23,263.09
2026-03-17 03:10:00+00:00,682.22,682.22,680.87,681.1,695.341
2026-03-17 03:15:00+00:00,681.09,681.37,680.74,681.28,683.525
2026-03-17 03:20:00+00:00,681.27,681.27,679.38,679.44,1288.973
2026-03-17 03:25:00+00:00,679.44,680.07,679.27,679.43,516.662
2026-03-17 03:30:00+00:00,679.43,679.44,676.83,677.22,1396.039
2026-03-17 03:35:00+00:00,677.23,677.64,676.23,677.22,982.542
2026-03-17 03:40:00+00:00,677.22,677.22,675.37,675.83,988.721
2026-03-17 03:45:00+00:00,675.83,676.1,675.01,675.67,889.53
2026-03-17 03:50:00+00:00,675.66,676.35,675.14,675.49,862.913
2026-03-17 03:55:00+00:00,675.49,676.37,675.0,676.11,588.652
2026-03-17 04:00:00+00:00,676.11,677.11,676.05,676.45,908.927
2026-03-17 04:05:00+00:00,676.44,677.31,676.19,677.06,271.695
2026-03-17 04:10:00+00:00,677.06,677.39,676.69,677.18,419.081
2026-03-17 04:15:00+00:00,677.18,677.33,675.66,676.11,650.902
2026-03-17 04:20:00+00:00,676.11,676.2,674.19,674.91,789.575
2026-03-17 04:25:00+00:00,674.92,675.27,674.07,674.35,762.178
2026-03-17 04:30:00+00:00,674.35,674.88,672.63,673.09,1190.095
2026-03-17 04:35:00+00:00,673.09,673.47,672.13,672.32,807.567
2026-03-17 04:40:00+00:00,672.32,675.02,671.81,673.54,3382.564
2026-03-17 04:45:00+00:00,673.55,674.57,673.42,674.56,494.573
2026-03-17 04:50:00+00:00,674.56,675.06,674.44,674.97,258.505
2026-03-17 04:55:00+00:00,674.97,675.33,674.79,674.89,478.911
2026-03-17 05:00:00+00:00,674.89,674.89,673.85,674.84,421.282
2026-03-17 05:05:00+00:00,674.84,675.56,674.84,675.16,347.156
2026-03-17 05:10:00+00:00,675.16,675.65,674.94,675.07,334.578
2026-03-17 05:15:00+00:00,675.07,676.6,675.06,676.15,556.433
2026-03-17 05:20:00+00:00,676.15,676.22,675.69,676.22,325.337
2026-03-17 05:25:00+00:00,676.22,677.16,676.22,676.87,239.716
2026-03-17 05:30:00+00:00,676.87,677.0,676.0,676.01,433.707
2026-03-17 05:35:00+00:00,676.01,676.36,675.02,675.14,410.42
2026-03-17 05:40:00+00:00,675.13,675.89,674.42,674.59,691.357
2026-03-17 05:45:00+00:00,674.58,675.0,673.55,673.98,572.206
2026-03-17 05:50:00+00:00,673.98,675.67,673.97,675.54,673.805
2026-03-17 05:55:00+00:00,675.55,675.71,674.63,675.09,364.056
2026-03-17 06:00:00+00:00,675.09,675.35,673.59,673.84,431.29
2026-03-17 06:05:00+00:00,673.85,674.15,673.36,673.98,322.33
2026-03-17 06:10:00+00:00,673.98,675.86,673.54,675.83,372.61
2026-03-17 06:15:00+00:00,675.83,675.94,675.21,675.44,300.812
2026-03-17 06:20:00+00:00,675.44,676.99,675.26,676.3,290.235
2026-03-17 06:25:00+00:00,676.29,676.68,675.99,676.51,232.253
2026-03-17 06:30:00+00:00,676.51,676.64,675.2,675.91,257.182
2026-03-17 06:35:00+00:00,675.92,676.05,675.33,675.72,320.594
2026-03-17 06:40:00+00:00,675.72,675.74,673.69,673.79,472.357
2026-03-17 06:45:00+00:00,673.8,673.89,672.88,672.92,403.93
2026-03-17 06:50:00+00:00,672.93,673.62,672.87,673.29,440.392
2026-03-17 06:55:00+00:00,673.29,673.6,673.18,673.37,673.489
2026-03-17 07:00:00+00:00,673.37,674.38,673.36,674.09,368.763
2026-03-17 07:05:00+00:00,674.09,674.3,673.66,673.99,193.847
2026-03-17 07:10:00+00:00,673.99,674.58,673.99,674.42,405.517
2026-03-17 07:15:00+00:00,674.43,675.59,674.33,675.41,621.35
2026-03-17 07:20:00+00:00,675.41,675.6,675.06,675.18,277.045
2026-03-17 07:25:00+00:00,675.18,675.31,674.73,675.26,524.829
2026-03-17 07:30:00+00:00,675.26,675.26,674.83,674.99,464.736
2026-03-17 07:35:00+00:00,674.99,675.38,674.44,675.15,460.724
2026-03-17 07:40:00+00:00,675.15,675.53,674.88,675.19,314.953
2026-03-17 07:45:00+00:00,675.19,675.33,674.8,674.94,368.699
2026-03-17 07:50:00+00:00,674.94,674.94,673.72,673.73,481.973
2026-03-17 07:55:00+00:00,673.72,674.34,673.66,674.28,254.007
2026-03-17 08:00:00+00:00,674.28,676.77,674.27,675.93,680.606
2026-03-17 08:05:00+00:00,675.93,675.96,674.76,675.25,647.45
2026-03-17 08:10:00+00:00,675.25,675.45,674.2,674.47,1198.239
2026-03-17 08:15:00+00:00,674.46,675.29,673.46,675.18,708.655
2026-03-17 08:20:00+00:00,675.18,675.66,674.26,674.49,529.972
2026-03-17 08:25:00+00:00,674.49,675.0,674.21,674.74,227.577
2026-03-17 08:30:00+00:00,674.74,675.25,674.3,674.38,233.311
2026-03-17 08:35:00+00:00,674.39,674.66,674.17,674.47,281.063
2026-03-17 08:40:00+00:00,674.47,676.06,674.31,675.54,461.358
2026-03-17 08:45:00+00:00,675.54,675.97,675.33,675.66,327.611
2026-03-17 08:50:00+00:00,675.66,676.11,675.36,675.4,430.038
2026-03-17 08:55:00+00:00,675.41,675.41,673.23,673.67,769.716
2026-03-17 09:00:00+00:00,673.67,674.4,673.1,673.19,661.699
2026-03-17 09:05:00+00:00,673.19,673.47,672.8,673.16,433.007
2026-03-17 09:10:00+00:00,673.16,673.29,672.74,672.74,370.613
2026-03-17 09:15:00+00:00,672.75,674.44,672.1,674.43,880.242
2026-03-17 09:20:00+00:00,674.44,674.52,673.02,674.0,486.248
2026-03-17 09:25:00+00:00,674.0,675.63,673.95,675.08,630.037
2026-03-17 09:30:00+00:00,675.08,675.14,673.89,674.15,419.39
2026-03-17 09:35:00+00:00,674.15,674.27,673.8,673.86,362.276
2026-03-17 09:40:00+00:00,673.86,674.39,673.71,674.26,460.227
2026-03-17 09:45:00+00:00,674.26,674.33,673.89,673.99,265.476
2026-03-17 09:50:00+00:00,673.99,674.22,672.72,672.87,768.946
2026-03-17 09:55:00+00:00,672.87,672.92,672.14,672.77,549.568
2026-03-17 10:00:00+00:00,672.77,673.08,672.52,672.52,278.606
2026-03-17 10:05:00+00:00,672.53,672.53,671.1,671.52,1163.208
2026-03-17 10:10:00+00:00,671.52,673.53,671.42,671.84,1264.81
2026-03-17 10:15:00+00:00,671.85,672.05,670.47,671.62,1466.219
2026-03-17 10:20:00+00:00,671.62,671.75,671.37,671.6,321.735
2026-03-17 10:25:00+00:00,671.61,671.99,671.15,671.86,362.185
2026-03-17 10:30:00+00:00,671.86,671.9,670.89,671.73,457.796
2026-03-17 10:35:00+00:00,671.74,672.0,670.63,671.56,410.549
2026-03-17 10:40:00+00:00,671.55,671.56,669.22,669.71,1651.442
2026-03-17 10:45:00+00:00,669.7,669.86,669.01,669.01,540.795
2026-03-17 10:50:00+00:00,669.0,670.0,667.88,669.54,1319.162
2026-03-17 10:55:00+00:00,669.54,669.8,669.06,669.36,449.582
2026-03-17 11:00:00+00:00,669.35,669.66,668.82,669.66,752.458
2026-03-17 11:05:00+00:00,669.66,670.41,669.66,670.05,483.767
2026-03-17 11:10:00+00:00,670.05,670.23,669.71,669.95,472.839
2026-03-17 11:15:00+00:00,669.94,670.6,669.13,669.86,1066.787
2026-03-17 11:20:00+00:00,669.86,669.91,668.35,668.44,994.989
2026-03-17 11:25:00+00:00,668.45,669.05,667.77,667.97,898.876
2026-03-17 11:30:00+00:00,667.96,668.42,667.62,668.18,840.258
2026-03-17 11:35:00+00:00,668.18,668.73,667.88,668.43,595.015
2026-03-17 11:40:00+00:00,668.43,668.61,668.08,668.45,493.568
2026-03-17 11:45:00+00:00,668.45,668.58,668.09,668.19,348.822
2026-03-17 11:50:00+00:00,668.2,668.4,667.56,667.56,338.97
2026-03-17 11:55:00+00:00,667.57,667.98,667.36,667.66,562.255
2026-03-17 12:00:00+00:00,667.66,668.18,667.6,668.14,390.267
2026-03-17 12:05:00+00:00,668.14,669.41,668.13,669.34,338.233
2026-03-17 12:10:00+00:00,669.34,669.69,668.51,668.62,478.805
2026-03-17 12:15:00+00:00,668.62,669.65,668.18,669.65,535.61
2026-03-17 12:20:00+00:00,669.65,669.66,667.8,667.8,496.06
2026-03-17 12:25:00+00:00,667.8,668.04,667.0,667.11,1159.999
2026-03-17 12:30:00+00:00,667.1,667.1,666.22,666.23,759.833
2026-03-17 12:35:00+00:00,666.23,666.33,665.01,666.22,1396.983
2026-03-17 12:40:00+00:00,666.22,666.22,665.52,665.66,467.42
2026-03-17 12:45:00+00:00,665.66,665.8,665.21,665.54,384.912
2026-03-17 12:50:00+00:00,665.54,665.87,665.26,665.74,389.946
2026-03-17 12:55:00+00:00,665.73,665.86,665.22,665.55,327.217
2026-03-17 13:00:00+00:00,665.56,666.12,665.3,666.12,513.915
2026-03-17 13:05:00+00:00,666.13,666.45,665.94,665.95,306.178
2026-03-17 13:10:00+00:00,665.95,666.51,665.94,666.51,388.957
2026-03-17 13:15:00+00:00,666.51,666.84,665.92,666.65,418.46
2026-03-17 13:20:00+00:00,666.65,667.01,666.22,666.23,441.795
2026-03-17 13:25:00+00:00,666.22,666.52,665.99,666.23,261.963
2026-03-17 13:30:00+00:00,666.23,668.83,665.98,667.5,1863.231
2026-03-17 13:35:00+00:00,667.51,668.09,666.89,667.96,757.663
2026-03-17 13:40:00+00:00,667.97,668.6,666.04,666.1,770.067
2026-03-17 13:45:00+00:00,666.1,666.61,665.34,666.0,874.086
2026-03-17 13:50:00+00:00,666.0,666.05,663.57,665.02,1559.453
2026-03-17 13:55:00+00:00,665.02,665.67,664.6,665.23,773.484
2026-03-17 14:00:00+00:00,665.23,665.37,663.4,664.24,1383.847
2026-03-17 14:05:00+00:00,664.24,666.93,664.15,666.54,771.994
2026-03-17 14:10:00+00:00,666.53,667.6,665.85,666.93,461.428
2026-03-17 14:15:00+00:00,666.93,667.37,665.6,666.94,358.49
2026-03-17 14:20:00+00:00,666.95,667.74,666.59,667.39,244.1
2026-03-17 14:25:00+00:00,667.39,668.21,666.73,668.01,263.411
2026-03-17 14:30:00+00:00,668.01,668.94,667.86,668.57,415.8
2026-03-17 14:35:00+00:00,668.58,669.56,668.57,668.95,713.212
2026-03-17 14:40:00+00:00,668.96,669.81,668.8,669.57,1241.866
2026-03-17 14:45:00+00:00,669.57,670.45,668.96,669.1,693.367
2026-03-17 14:50:00+00:00,669.11,669.69,668.27,669.53,433.031
2026-03-17 14:55:00+00:00,669.53,670.32,669.5,670.21,294.86
2026-03-17 15:00:00+00:00,670.2,673.33,670.2,672.24,1645.12
2026-03-17 15:05:00+00:00,672.23,672.74,670.49,670.51,680.204
2026-03-17 15:10:00+00:00,670.52,670.52,668.64,668.65,514.277
2026-03-17 15:15:00+00:00,668.65,669.61,668.51,669.31,369.51
2026-03-17 15:20:00+00:00,669.32,669.69,667.69,668.31,561.542
2026-03-17 15:25:00+00:00,668.31,668.66,667.78,668.06,353.901
2026-03-17 15:30:00+00:00,668.05,668.68,666.95,667.45,355.254
2026-03-17 15:35:00+00:00,667.45,667.68,665.21,666.71,732.236
2026-03-17 15:40:00+00:00,666.71,666.91,665.92,666.59,447.86
2026-03-17 15:45:00+00:00,666.58,667.0,666.21,666.63,404.699
2026-03-17 15:50:00+00:00,666.64,668.72,666.64,668.37,331.745
2026-03-17 15:55:00+00:00,668.38,668.57,668.12,668.49,265.22
2026-03-17 16:00:00+00:00,668.5,668.64,667.71,668.27,317.059
2026-03-17 16:05:00+00:00,668.28,669.16,668.05,669.1,377.66
2026-03-17 16:10:00+00:00,669.1,669.4,668.62,668.66,280.288
2026-03-17 16:15:00+00:00,668.66,670.29,668.52,670.24,211.914
2026-03-17 16:20:00+00:00,670.25,671.37,669.81,671.37,339.432
2026-03-17 16:25:00+00:00,671.36,671.56,670.82,670.83,337.681
2026-03-17 16:30:00+00:00,670.84,671.01,669.46,670.02,492.299
2026-03-17 16:35:00+00:00,670.03,670.12,669.31,669.8,180.112
2026-03-17 16:40:00+00:00,669.81,670.68,669.72,670.55,185.238
2026-03-17 16:45:00+00:00,670.55,670.87,669.84,670.67,200.681
2026-03-17 16:50:00+00:00,670.67,671.57,670.62,671.13,184.218
2026-03-17 16:55:00+00:00,671.13,671.3,670.55,670.84,171.33
2026-03-17 17:00:00+00:00,670.85,672.0,670.68,671.68,202.966
2026-03-17 17:05:00+00:00,671.68,671.81,671.31,671.46,301.905
2026-03-17 17:10:00+00:00,671.46,671.46,669.91,671.0,283.326
2026-03-17 17:15:00+00:00,671.0,671.92,671.0,671.92,393.503
2026-03-17 17:20:00+00:00,671.93,672.55,671.77,671.89,266.301
2026-03-17 17:25:00+00:00,671.89,671.89,671.13,671.3,122.681
2026-03-17 17:30:00+00:00,671.3,671.66,670.55,670.73,244.968
2026-03-17 17:35:00+00:00,670.73,671.45,670.63,671.39,164.7
2026-03-17 17:40:00+00:00,671.39,671.96,671.39,671.58,135.189
2026-03-17 17:45:00+00:00,671.59,672.44,671.29,672.44,191.262
2026-03-17 17:50:00+00:00,672.44,672.84,672.24,672.44,494.994
